"";"row";"method";"fileName";"combination";"sampling";"column";"value";"ID";"treat"
"304";"D";"440,660";"./mix_s8.txt";"mix";8;"V1";1;"MQ";NA
"305";"E";"440,660";"./mix_s8.txt";"mix";8;"V1";3;"MQ";NA
"306";"F";"440,660";"./mix_s8.txt";"mix";8;"V1";0;"MQ";NA
"307";"A";"440";"./mix_s8.txt";"mix";8;"V1";0,039;"MQ";NA
"308";"B";"440";"./mix_s8.txt";"mix";8;"V1";0,041;"MQ";NA
"309";"C";"440";"./mix_s8.txt";"mix";8;"V1";0,041;"MQ";NA
"310";"D";"440";"./mix_s8.txt";"mix";8;"V1";0,055;"MQ";NA
"311";"E";"440";"./mix_s8.txt";"mix";8;"V1";0,041;"MQ";NA
"312";"F";"440";"./mix_s8.txt";"mix";8;"V1";0,039;"MQ";NA
"313";"A";"450";"./mix_s8.txt";"mix";8;"V1";0,039;"MQ";NA
"314";"B";"450";"./mix_s8.txt";"mix";8;"V1";0,041;"MQ";NA
"315";"C";"450";"./mix_s8.txt";"mix";8;"V1";0,041;"MQ";NA
"316";"D";"450";"./mix_s8.txt";"mix";8;"V1";0,054;"MQ";NA
"317";"E";"450";"./mix_s8.txt";"mix";8;"V1";0,04;"MQ";NA
"318";"F";"450";"./mix_s8.txt";"mix";8;"V1";0,04;"MQ";NA
"319";"A";"650";"./mix_s8.txt";"mix";8;"V1";0,034;"MQ";NA
"320";"B";"650";"./mix_s8.txt";"mix";8;"V1";0,039;"MQ";NA
"321";"C";"650";"./mix_s8.txt";"mix";8;"V1";0,038;"MQ";NA
"322";"D";"650";"./mix_s8.txt";"mix";8;"V1";0,046;"MQ";NA
"323";"E";"650";"./mix_s8.txt";"mix";8;"V1";0,038;"MQ";NA
"324";"F";"650";"./mix_s8.txt";"mix";8;"V1";0,035;"MQ";NA
"325";"A";"395,680";"./mix_s8.txt";"mix";8;"V2";2;"MQ";NA
"326";"B";"395,680";"./mix_s8.txt";"mix";8;"V2";71;"MIX_Low_1";"cs"
"327";"C";"395,680";"./mix_s8.txt";"mix";8;"V2";40;"MIX_Low_1";"fluc"
"328";"D";"395,680";"./mix_s8.txt";"mix";8;"V2";63;"MIX_Low_1";"inc"
"329";"E";"395,680";"./mix_s8.txt";"mix";8;"V2";152;"MIX_Low_1";"flucinc"
"330";"F";"395,680";"./mix_s8.txt";"mix";8;"V2";1;"MQ";NA
"331";"A";"614,680";"./mix_s8.txt";"mix";8;"V2";2;"MQ";NA
"332";"B";"614,680";"./mix_s8.txt";"mix";8;"V2";21;"MIX_Low_1";"cs"
"333";"C";"614,680";"./mix_s8.txt";"mix";8;"V2";10;"MIX_Low_1";"fluc"
"334";"D";"614,680";"./mix_s8.txt";"mix";8;"V2";9;"MIX_Low_1";"inc"
"335";"E";"614,680";"./mix_s8.txt";"mix";8;"V2";27;"MIX_Low_1";"flucinc"
"336";"F";"614,680";"./mix_s8.txt";"mix";8;"V2";4;"MQ";NA
"337";"A";"440,660";"./mix_s8.txt";"mix";8;"V2";9;"MQ";NA
"338";"B";"440,660";"./mix_s8.txt";"mix";8;"V2";78;"MIX_Low_1";"cs"
"339";"C";"440,660";"./mix_s8.txt";"mix";8;"V2";28;"MIX_Low_1";"fluc"
"340";"D";"440,660";"./mix_s8.txt";"mix";8;"V2";60;"MIX_Low_1";"inc"
"341";"E";"440,660";"./mix_s8.txt";"mix";8;"V2";97;"MIX_Low_1";"flucinc"
"342";"F";"440,660";"./mix_s8.txt";"mix";8;"V2";2;"MQ";NA
"343";"A";"440";"./mix_s8.txt";"mix";8;"V2";0,039;"MQ";NA
"344";"B";"440";"./mix_s8.txt";"mix";8;"V2";0,058;"MIX_Low_1";"cs"
"345";"C";"440";"./mix_s8.txt";"mix";8;"V2";0,053;"MIX_Low_1";"fluc"
"346";"D";"440";"./mix_s8.txt";"mix";8;"V2";0,068;"MIX_Low_1";"inc"
"347";"E";"440";"./mix_s8.txt";"mix";8;"V2";0,066;"MIX_Low_1";"flucinc"
"348";"F";"440";"./mix_s8.txt";"mix";8;"V2";0,04;"MQ";NA
"349";"A";"450";"./mix_s8.txt";"mix";8;"V2";0,039;"MQ";NA
"350";"B";"450";"./mix_s8.txt";"mix";8;"V2";0,058;"MIX_Low_1";"cs"
"351";"C";"450";"./mix_s8.txt";"mix";8;"V2";0,052;"MIX_Low_1";"fluc"
"352";"D";"450";"./mix_s8.txt";"mix";8;"V2";0,063;"MIX_Low_1";"inc"
"353";"E";"450";"./mix_s8.txt";"mix";8;"V2";0,067;"MIX_Low_1";"flucinc"
"354";"F";"450";"./mix_s8.txt";"mix";8;"V2";0,039;"MQ";NA
"355";"A";"650";"./mix_s8.txt";"mix";8;"V2";0,036;"MQ";NA
"356";"B";"650";"./mix_s8.txt";"mix";8;"V2";0,048;"MIX_Low_1";"cs"
"357";"C";"650";"./mix_s8.txt";"mix";8;"V2";0,041;"MIX_Low_1";"fluc"
"358";"D";"650";"./mix_s8.txt";"mix";8;"V2";0,05;"MIX_Low_1";"inc"
"359";"E";"650";"./mix_s8.txt";"mix";8;"V2";0,051;"MIX_Low_1";"flucinc"
"360";"F";"650";"./mix_s8.txt";"mix";8;"V2";0,037;"MQ";NA
"361";"A";"395,680";"./mix_s8.txt";"mix";8;"V3";9;"MQ";NA
"362";"B";"395,680";"./mix_s8.txt";"mix";8;"V3";56;"MIX_Low_2";"cs"
"363";"C";"395,680";"./mix_s8.txt";"mix";8;"V3";39;"MIX_Low_2";"fluc"
"364";"D";"395,680";"./mix_s8.txt";"mix";8;"V3";56;"MIX_Low_2";"inc"
"365";"E";"395,680";"./mix_s8.txt";"mix";8;"V3";130;"MIX_Low_2";"flucinc"
"366";"F";"395,680";"./mix_s8.txt";"mix";8;"V3";2;"MQ";NA
"367";"A";"614,680";"./mix_s8.txt";"mix";8;"V3";0;"MQ";NA
"368";"B";"614,680";"./mix_s8.txt";"mix";8;"V3";10;"MIX_Low_2";"cs"
"369";"C";"614,680";"./mix_s8.txt";"mix";8;"V3";2;"MIX_Low_2";"fluc"
"370";"D";"614,680";"./mix_s8.txt";"mix";8;"V3";6;"MIX_Low_2";"inc"
"371";"E";"614,680";"./mix_s8.txt";"mix";8;"V3";26;"MIX_Low_2";"flucinc"
"372";"F";"614,680";"./mix_s8.txt";"mix";8;"V3";0;"MQ";NA
"373";"A";"440,660";"./mix_s8.txt";"mix";8;"V3";6;"MQ";NA
"374";"B";"440,660";"./mix_s8.txt";"mix";8;"V3";34;"MIX_Low_2";"cs"
"375";"C";"440,660";"./mix_s8.txt";"mix";8;"V3";37;"MIX_Low_2";"fluc"
"376";"D";"440,660";"./mix_s8.txt";"mix";8;"V3";50;"MIX_Low_2";"inc"
"377";"E";"440,660";"./mix_s8.txt";"mix";8;"V3";100;"MIX_Low_2";"flucinc"
"378";"F";"440,660";"./mix_s8.txt";"mix";8;"V3";3;"MQ";NA
"379";"A";"440";"./mix_s8.txt";"mix";8;"V3";0,041;"MQ";NA
"380";"B";"440";"./mix_s8.txt";"mix";8;"V3";0,052;"MIX_Low_2";"cs"
"381";"C";"440";"./mix_s8.txt";"mix";8;"V3";0,058;"MIX_Low_2";"fluc"
"382";"D";"440";"./mix_s8.txt";"mix";8;"V3";0,061;"MIX_Low_2";"inc"
"383";"E";"440";"./mix_s8.txt";"mix";8;"V3";0,069;"MIX_Low_2";"flucinc"
"384";"F";"440";"./mix_s8.txt";"mix";8;"V3";0,04;"MQ";NA
"385";"A";"450";"./mix_s8.txt";"mix";8;"V3";0,042;"MQ";NA
"386";"B";"450";"./mix_s8.txt";"mix";8;"V3";0,052;"MIX_Low_2";"cs"
"387";"C";"450";"./mix_s8.txt";"mix";8;"V3";0,058;"MIX_Low_2";"fluc"
"388";"D";"450";"./mix_s8.txt";"mix";8;"V3";0,06;"MIX_Low_2";"inc"
"389";"E";"450";"./mix_s8.txt";"mix";8;"V3";0,066;"MIX_Low_2";"flucinc"
"390";"F";"450";"./mix_s8.txt";"mix";8;"V3";0,04;"MQ";NA
"391";"A";"650";"./mix_s8.txt";"mix";8;"V3";0,037;"MQ";NA
"392";"B";"650";"./mix_s8.txt";"mix";8;"V3";0,043;"MIX_Low_2";"cs"
"393";"C";"650";"./mix_s8.txt";"mix";8;"V3";0,044;"MIX_Low_2";"fluc"
"394";"D";"650";"./mix_s8.txt";"mix";8;"V3";0,048;"MIX_Low_2";"inc"
"395";"E";"650";"./mix_s8.txt";"mix";8;"V3";0,053;"MIX_Low_2";"flucinc"
"396";"F";"650";"./mix_s8.txt";"mix";8;"V3";0,037;"MQ";NA
"397";"A";"395,680";"./mix_s8.txt";"mix";8;"V4";2;"MQ";NA
"398";"B";"395,680";"./mix_s8.txt";"mix";8;"V4";64;"MIX_Low_3";"cs"
"399";"C";"395,680";"./mix_s8.txt";"mix";8;"V4";84;"MIX_Low_3";"fluc"
"400";"D";"395,680";"./mix_s8.txt";"mix";8;"V4";45;"MIX_Low_3";"inc"
"401";"E";"395,680";"./mix_s8.txt";"mix";8;"V4";116;"MIX_Low_3";"flucinc"
"402";"F";"395,680";"./mix_s8.txt";"mix";8;"V4";2;"MQ";NA
"403";"A";"614,680";"./mix_s8.txt";"mix";8;"V4";0;"MQ";NA
"404";"B";"614,680";"./mix_s8.txt";"mix";8;"V4";3;"MIX_Low_3";"cs"
"405";"C";"614,680";"./mix_s8.txt";"mix";8;"V4";2;"MIX_Low_3";"fluc"
"406";"D";"614,680";"./mix_s8.txt";"mix";8;"V4";13;"MIX_Low_3";"inc"
"407";"E";"614,680";"./mix_s8.txt";"mix";8;"V4";29;"MIX_Low_3";"flucinc"
"408";"F";"614,680";"./mix_s8.txt";"mix";8;"V4";2;"MQ";NA
"409";"A";"440,660";"./mix_s8.txt";"mix";8;"V4";7;"MQ";NA
"410";"B";"440,660";"./mix_s8.txt";"mix";8;"V4";56;"MIX_Low_3";"cs"
"411";"C";"440,660";"./mix_s8.txt";"mix";8;"V4";42;"MIX_Low_3";"fluc"
"412";"D";"440,660";"./mix_s8.txt";"mix";8;"V4";73;"MIX_Low_3";"inc"
"413";"E";"440,660";"./mix_s8.txt";"mix";8;"V4";101;"MIX_Low_3";"flucinc"
"414";"F";"440,660";"./mix_s8.txt";"mix";8;"V4";7;"MQ";NA
"415";"A";"440";"./mix_s8.txt";"mix";8;"V4";0,041;"MQ";NA
"416";"B";"440";"./mix_s8.txt";"mix";8;"V4";0,065;"MIX_Low_3";"cs"
"417";"C";"440";"./mix_s8.txt";"mix";8;"V4";0,059;"MIX_Low_3";"fluc"
"418";"D";"440";"./mix_s8.txt";"mix";8;"V4";0,064;"MIX_Low_3";"inc"
"419";"E";"440";"./mix_s8.txt";"mix";8;"V4";0,06;"MIX_Low_3";"flucinc"
"420";"F";"440";"./mix_s8.txt";"mix";8;"V4";0,041;"MQ";NA
"421";"A";"450";"./mix_s8.txt";"mix";8;"V4";0,04;"MQ";NA
"422";"B";"450";"./mix_s8.txt";"mix";8;"V4";0,064;"MIX_Low_3";"cs"
"423";"C";"450";"./mix_s8.txt";"mix";8;"V4";0,058;"MIX_Low_3";"fluc"
"424";"D";"450";"./mix_s8.txt";"mix";8;"V4";0,063;"MIX_Low_3";"inc"
"425";"E";"450";"./mix_s8.txt";"mix";8;"V4";0,06;"MIX_Low_3";"flucinc"
"426";"F";"450";"./mix_s8.txt";"mix";8;"V4";0,041;"MQ";NA
"427";"A";"650";"./mix_s8.txt";"mix";8;"V4";0,038;"MQ";NA
"428";"B";"650";"./mix_s8.txt";"mix";8;"V4";0,051;"MIX_Low_3";"cs"
"429";"C";"650";"./mix_s8.txt";"mix";8;"V4";0,046;"MIX_Low_3";"fluc"
"430";"D";"650";"./mix_s8.txt";"mix";8;"V4";0,051;"MIX_Low_3";"inc"
"431";"E";"650";"./mix_s8.txt";"mix";8;"V4";0,046;"MIX_Low_3";"flucinc"
"432";"F";"650";"./mix_s8.txt";"mix";8;"V4";0,038;"MQ";NA
"433";"A";"395,680";"./mix_s8.txt";"mix";8;"V5";1;"MQ";NA
"434";"B";"395,680";"./mix_s8.txt";"mix";8;"V5";75;"MIX_Hi_1";"cs"
"435";"C";"395,680";"./mix_s8.txt";"mix";8;"V5";43;"MIX_Hi_1";"fluc"
"436";"D";"395,680";"./mix_s8.txt";"mix";8;"V5";119;"MIX_Hi_1";"inc"
"437";"E";"395,680";"./mix_s8.txt";"mix";8;"V5";139;"MIX_Hi_1";"flucinc"
"438";"F";"395,680";"./mix_s8.txt";"mix";8;"V5";0;"MQ";NA
"439";"A";"614,680";"./mix_s8.txt";"mix";8;"V5";7;"MQ";NA
"440";"B";"614,680";"./mix_s8.txt";"mix";8;"V5";20;"MIX_Hi_1";"cs"
"441";"C";"614,680";"./mix_s8.txt";"mix";8;"V5";8;"MIX_Hi_1";"fluc"
"442";"D";"614,680";"./mix_s8.txt";"mix";8;"V5";23;"MIX_Hi_1";"inc"
"443";"E";"614,680";"./mix_s8.txt";"mix";8;"V5";40;"MIX_Hi_1";"flucinc"
"444";"F";"614,680";"./mix_s8.txt";"mix";8;"V5";0;"MQ";NA
"445";"A";"440,660";"./mix_s8.txt";"mix";8;"V5";1;"MQ";NA
"446";"B";"440,660";"./mix_s8.txt";"mix";8;"V5";76;"MIX_Hi_1";"cs"
"447";"C";"440,660";"./mix_s8.txt";"mix";8;"V5";47;"MIX_Hi_1";"fluc"
"448";"D";"440,660";"./mix_s8.txt";"mix";8;"V5";80;"MIX_Hi_1";"inc"
"449";"E";"440,660";"./mix_s8.txt";"mix";8;"V5";156;"MIX_Hi_1";"flucinc"
"450";"F";"440,660";"./mix_s8.txt";"mix";8;"V5";6;"MQ";NA
"451";"A";"440";"./mix_s8.txt";"mix";8;"V5";0,039;"MQ";NA
"452";"B";"440";"./mix_s8.txt";"mix";8;"V5";0,059;"MIX_Hi_1";"cs"
"453";"C";"440";"./mix_s8.txt";"mix";8;"V5";0,066;"MIX_Hi_1";"fluc"
"454";"D";"440";"./mix_s8.txt";"mix";8;"V5";0,07;"MIX_Hi_1";"inc"
"455";"E";"440";"./mix_s8.txt";"mix";8;"V5";0,075;"MIX_Hi_1";"flucinc"
"456";"F";"440";"./mix_s8.txt";"mix";8;"V5";0,041;"MQ";NA
"457";"A";"450";"./mix_s8.txt";"mix";8;"V5";0,04;"MQ";NA
"458";"B";"450";"./mix_s8.txt";"mix";8;"V5";0,058;"MIX_Hi_1";"cs"
"459";"C";"450";"./mix_s8.txt";"mix";8;"V5";0,065;"MIX_Hi_1";"fluc"
"460";"D";"450";"./mix_s8.txt";"mix";8;"V5";0,069;"MIX_Hi_1";"inc"
"461";"E";"450";"./mix_s8.txt";"mix";8;"V5";0,066;"MIX_Hi_1";"flucinc"
"462";"F";"450";"./mix_s8.txt";"mix";8;"V5";0,041;"MQ";NA
"463";"A";"650";"./mix_s8.txt";"mix";8;"V5";0,036;"MQ";NA
"464";"B";"650";"./mix_s8.txt";"mix";8;"V5";0,046;"MIX_Hi_1";"cs"
"465";"C";"650";"./mix_s8.txt";"mix";8;"V5";0,051;"MIX_Hi_1";"fluc"
"466";"D";"650";"./mix_s8.txt";"mix";8;"V5";0,054;"MIX_Hi_1";"inc"
"467";"E";"650";"./mix_s8.txt";"mix";8;"V5";0,053;"MIX_Hi_1";"flucinc"
"468";"F";"650";"./mix_s8.txt";"mix";8;"V5";0,038;"MQ";NA
"469";"A";"395,680";"./mix_s8.txt";"mix";8;"V6";2;"MQ";NA
"470";"B";"395,680";"./mix_s8.txt";"mix";8;"V6";94;"MIX_Hi_2";"cs"
"471";"C";"395,680";"./mix_s8.txt";"mix";8;"V6";53;"MIX_Hi_2";"fluc"
"472";"D";"395,680";"./mix_s8.txt";"mix";8;"V6";93;"MIX_Hi_2";"inc"
"473";"E";"395,680";"./mix_s8.txt";"mix";8;"V6";157;"MIX_Hi_2";"flucinc"
"474";"F";"395,680";"./mix_s8.txt";"mix";8;"V6";0;"MQ";NA
"475";"A";"614,680";"./mix_s8.txt";"mix";8;"V6";0;"MQ";NA
"476";"B";"614,680";"./mix_s8.txt";"mix";8;"V6";12;"MIX_Hi_2";"cs"
"477";"C";"614,680";"./mix_s8.txt";"mix";8;"V6";13;"MIX_Hi_2";"fluc"
"478";"D";"614,680";"./mix_s8.txt";"mix";8;"V6";17;"MIX_Hi_2";"inc"
"479";"E";"614,680";"./mix_s8.txt";"mix";8;"V6";53;"MIX_Hi_2";"flucinc"
"480";"F";"614,680";"./mix_s8.txt";"mix";8;"V6";0;"MQ";NA
"481";"A";"440,660";"./mix_s8.txt";"mix";8;"V6";3;"MQ";NA
"482";"B";"440,660";"./mix_s8.txt";"mix";8;"V6";72;"MIX_Hi_2";"cs"
"483";"C";"440,660";"./mix_s8.txt";"mix";8;"V6";43;"MIX_Hi_2";"fluc"
"484";"D";"440,660";"./mix_s8.txt";"mix";8;"V6";70;"MIX_Hi_2";"inc"
"485";"E";"440,660";"./mix_s8.txt";"mix";8;"V6";141;"MIX_Hi_2";"flucinc"
"486";"F";"440,660";"./mix_s8.txt";"mix";8;"V6";1;"MQ";NA
"487";"A";"440";"./mix_s8.txt";"mix";8;"V6";0,04;"MQ";NA
"488";"B";"440";"./mix_s8.txt";"mix";8;"V6";0,064;"MIX_Hi_2";"cs"
"489";"C";"440";"./mix_s8.txt";"mix";8;"V6";0,06;"MIX_Hi_2";"fluc"
"490";"D";"440";"./mix_s8.txt";"mix";8;"V6";0,068;"MIX_Hi_2";"inc"
"491";"E";"440";"./mix_s8.txt";"mix";8;"V6";0,065;"MIX_Hi_2";"flucinc"
"492";"F";"440";"./mix_s8.txt";"mix";8;"V6";0,04;"MQ";NA
"493";"A";"450";"./mix_s8.txt";"mix";8;"V6";0,04;"MQ";NA
"494";"B";"450";"./mix_s8.txt";"mix";8;"V6";0,062;"MIX_Hi_2";"cs"
"495";"C";"450";"./mix_s8.txt";"mix";8;"V6";0,058;"MIX_Hi_2";"fluc"
"496";"D";"450";"./mix_s8.txt";"mix";8;"V6";0,066;"MIX_Hi_2";"inc"
"497";"E";"450";"./mix_s8.txt";"mix";8;"V6";0,082;"MIX_Hi_2";"flucinc"
"498";"F";"450";"./mix_s8.txt";"mix";8;"V6";0,04;"MQ";NA
"499";"A";"650";"./mix_s8.txt";"mix";8;"V6";0,038;"MQ";NA
"500";"B";"650";"./mix_s8.txt";"mix";8;"V6";0,05;"MIX_Hi_2";"cs"
"501";"C";"650";"./mix_s8.txt";"mix";8;"V6";0,048;"MIX_Hi_2";"fluc"
"502";"D";"650";"./mix_s8.txt";"mix";8;"V6";0,052;"MIX_Hi_2";"inc"
"503";"E";"650";"./mix_s8.txt";"mix";8;"V6";0,065;"MIX_Hi_2";"flucinc"
"504";"F";"650";"./mix_s8.txt";"mix";8;"V6";0,037;"MQ";NA
"505";"A";"395,680";"./mix_s8.txt";"mix";8;"V7";0;"MQ";NA
"506";"B";"395,680";"./mix_s8.txt";"mix";8;"V7";78;"MIX_Hi_3";"cs"
"507";"C";"395,680";"./mix_s8.txt";"mix";8;"V7";55;"MIX_Hi_3";"fluc"
"508";"D";"395,680";"./mix_s8.txt";"mix";8;"V7";73;"MIX_Hi_3";"inc"
"509";"E";"395,680";"./mix_s8.txt";"mix";8;"V7";179;"MIX_Hi_3";"flucinc"
"510";"F";"395,680";"./mix_s8.txt";"mix";8;"V7";1;"MQ";NA
"511";"A";"614,680";"./mix_s8.txt";"mix";8;"V7";0;"MQ";NA
"512";"B";"614,680";"./mix_s8.txt";"mix";8;"V7";22;"MIX_Hi_3";"cs"
"513";"C";"614,680";"./mix_s8.txt";"mix";8;"V7";7;"MIX_Hi_3";"fluc"
"514";"D";"614,680";"./mix_s8.txt";"mix";8;"V7";25;"MIX_Hi_3";"inc"
"515";"E";"614,680";"./mix_s8.txt";"mix";8;"V7";36;"MIX_Hi_3";"flucinc"
"516";"F";"614,680";"./mix_s8.txt";"mix";8;"V7";2;"MQ";NA
"517";"A";"440,660";"./mix_s8.txt";"mix";8;"V7";5;"MQ";NA
"518";"B";"440,660";"./mix_s8.txt";"mix";8;"V7";83;"MIX_Hi_3";"cs"
"519";"C";"440,660";"./mix_s8.txt";"mix";8;"V7";102;"MIX_Hi_3";"fluc"
"520";"D";"440,660";"./mix_s8.txt";"mix";8;"V7";150;"MIX_Hi_3";"inc"
"521";"E";"440,660";"./mix_s8.txt";"mix";8;"V7";105;"MIX_Hi_3";"flucinc"
"522";"F";"440,660";"./mix_s8.txt";"mix";8;"V7";8;"MQ";NA
"523";"A";"440";"./mix_s8.txt";"mix";8;"V7";0,04;"MQ";NA
"524";"B";"440";"./mix_s8.txt";"mix";8;"V7";0,067;"MIX_Hi_3";"cs"
"525";"C";"440";"./mix_s8.txt";"mix";8;"V7";0,055;"MIX_Hi_3";"fluc"
"526";"D";"440";"./mix_s8.txt";"mix";8;"V7";0,069;"MIX_Hi_3";"inc"
"527";"E";"440";"./mix_s8.txt";"mix";8;"V7";0,067;"MIX_Hi_3";"flucinc"
"528";"F";"440";"./mix_s8.txt";"mix";8;"V7";0,039;"MQ";NA
"529";"A";"450";"./mix_s8.txt";"mix";8;"V7";0,04;"MQ";NA
"530";"B";"450";"./mix_s8.txt";"mix";8;"V7";0,065;"MIX_Hi_3";"cs"
"531";"C";"450";"./mix_s8.txt";"mix";8;"V7";0,053;"MIX_Hi_3";"fluc"
"532";"D";"450";"./mix_s8.txt";"mix";8;"V7";0,075;"MIX_Hi_3";"inc"
"533";"E";"450";"./mix_s8.txt";"mix";8;"V7";0,065;"MIX_Hi_3";"flucinc"
"534";"F";"450";"./mix_s8.txt";"mix";8;"V7";0,04;"MQ";NA
"535";"A";"650";"./mix_s8.txt";"mix";8;"V7";0,038;"MQ";NA
"536";"B";"650";"./mix_s8.txt";"mix";8;"V7";0,052;"MIX_Hi_3";"cs"
"537";"C";"650";"./mix_s8.txt";"mix";8;"V7";0,045;"MIX_Hi_3";"fluc"
"538";"D";"650";"./mix_s8.txt";"mix";8;"V7";0,053;"MIX_Hi_3";"inc"
"539";"E";"650";"./mix_s8.txt";"mix";8;"V7";0,052;"MIX_Hi_3";"flucinc"
"540";"F";"650";"./mix_s8.txt";"mix";8;"V7";0,036;"MQ";NA
"541";"A";"395,680";"./mix_s8.txt";"mix";8;"V8";6;"MQ";NA
"542";"B";"395,680";"./mix_s8.txt";"mix";8;"V8";0;"MQ";NA
"543";"C";"395,680";"./mix_s8.txt";"mix";8;"V8";4;"MQ";NA
"544";"D";"395,680";"./mix_s8.txt";"mix";8;"V8";5;"MQ";NA
"545";"E";"395,680";"./mix_s8.txt";"mix";8;"V8";1;"MQ";NA
"546";"F";"395,680";"./mix_s8.txt";"mix";8;"V8";4;"MQ";NA
"547";"A";"614,680";"./mix_s8.txt";"mix";8;"V8";0;"MQ";NA
"548";"B";"614,680";"./mix_s8.txt";"mix";8;"V8";0;"MQ";NA
"549";"C";"614,680";"./mix_s8.txt";"mix";8;"V8";0;"MQ";NA
"550";"D";"614,680";"./mix_s8.txt";"mix";8;"V8";0;"MQ";NA
"551";"E";"614,680";"./mix_s8.txt";"mix";8;"V8";1;"MQ";NA
"552";"F";"614,680";"./mix_s8.txt";"mix";8;"V8";1;"MQ";NA
"553";"A";"440,660";"./mix_s8.txt";"mix";8;"V8";0;"MQ";NA
"554";"B";"440,660";"./mix_s8.txt";"mix";8;"V8";3;"MQ";NA
"555";"C";"440,660";"./mix_s8.txt";"mix";8;"V8";2;"MQ";NA
"556";"D";"440,660";"./mix_s8.txt";"mix";8;"V8";2;"MQ";NA
"557";"E";"440,660";"./mix_s8.txt";"mix";8;"V8";1;"MQ";NA
"558";"F";"440,660";"./mix_s8.txt";"mix";8;"V8";4;"MQ";NA
"559";"A";"440";"./mix_s8.txt";"mix";8;"V8";0,04;"MQ";NA
"560";"B";"440";"./mix_s8.txt";"mix";8;"V8";0,039;"MQ";NA
"561";"C";"440";"./mix_s8.txt";"mix";8;"V8";0,039;"MQ";NA
"562";"D";"440";"./mix_s8.txt";"mix";8;"V8";0,039;"MQ";NA
"563";"E";"440";"./mix_s8.txt";"mix";8;"V8";0,039;"MQ";NA
"564";"F";"440";"./mix_s8.txt";"mix";8;"V8";0,04;"MQ";NA
"565";"A";"450";"./mix_s8.txt";"mix";8;"V8";0,04;"MQ";NA
"566";"B";"450";"./mix_s8.txt";"mix";8;"V8";0,039;"MQ";NA
"567";"C";"450";"./mix_s8.txt";"mix";8;"V8";0,039;"MQ";NA
"568";"D";"450";"./mix_s8.txt";"mix";8;"V8";0,039;"MQ";NA
"569";"E";"450";"./mix_s8.txt";"mix";8;"V8";0,039;"MQ";NA
"570";"F";"450";"./mix_s8.txt";"mix";8;"V8";0,04;"MQ";NA
"571";"A";"650";"./mix_s8.txt";"mix";8;"V8";0,038;"MQ";NA
"572";"B";"650";"./mix_s8.txt";"mix";8;"V8";0,036;"MQ";NA
"573";"C";"650";"./mix_s8.txt";"mix";8;"V8";0,036;"MQ";NA
"574";"D";"650";"./mix_s8.txt";"mix";8;"V8";0,037;"MQ";NA
"575";"E";"650";"./mix_s8.txt";"mix";8;"V8";0,035;"MQ";NA
"576";"F";"650";"./mix_s8.txt";"mix";8;"V8";0,038;"MQ";NA
"577";"A";"395,680";"./mix_s7.txt";"mix";7;"V1";0;"MQ";NA
"578";"B";"395,680";"./mix_s7.txt";"mix";7;"V1";1;"MQ";NA
"579";"C";"395,680";"./mix_s7.txt";"mix";7;"V1";0;"MQ";NA
"580";"D";"395,680";"./mix_s7.txt";"mix";7;"V1";2;"MQ";NA
"581";"E";"395,680";"./mix_s7.txt";"mix";7;"V1";0;"MQ";NA
"582";"F";"395,680";"./mix_s7.txt";"mix";7;"V1";1;"MQ";NA
"583";"A";"614,680";"./mix_s7.txt";"mix";7;"V1";3;"MQ";NA
"584";"B";"614,680";"./mix_s7.txt";"mix";7;"V1";0;"MQ";NA
"585";"C";"614,680";"./mix_s7.txt";"mix";7;"V1";3;"MQ";NA
"586";"D";"614,680";"./mix_s7.txt";"mix";7;"V1";2;"MQ";NA
"587";"E";"614,680";"./mix_s7.txt";"mix";7;"V1";0;"MQ";NA
"588";"F";"614,680";"./mix_s7.txt";"mix";7;"V1";1;"MQ";NA
"589";"A";"440,660";"./mix_s7.txt";"mix";7;"V1";0;"MQ";NA
"590";"B";"440,660";"./mix_s7.txt";"mix";7;"V1";4;"MQ";NA
"591";"C";"440,660";"./mix_s7.txt";"mix";7;"V1";2;"MQ";NA
"592";"D";"440,660";"./mix_s7.txt";"mix";7;"V1";4;"MQ";NA
"593";"E";"440,660";"./mix_s7.txt";"mix";7;"V1";0;"MQ";NA
"594";"F";"440,660";"./mix_s7.txt";"mix";7;"V1";2;"MQ";NA
"595";"A";"440";"./mix_s7.txt";"mix";7;"V1";0,039;"MQ";NA
"596";"B";"440";"./mix_s7.txt";"mix";7;"V1";0,043;"MQ";NA
"597";"C";"440";"./mix_s7.txt";"mix";7;"V1";0,04;"MQ";NA
"598";"D";"440";"./mix_s7.txt";"mix";7;"V1";0,055;"MQ";NA
"599";"E";"440";"./mix_s7.txt";"mix";7;"V1";0,041;"MQ";NA
"600";"F";"440";"./mix_s7.txt";"mix";7;"V1";0,039;"MQ";NA
"601";"A";"450";"./mix_s7.txt";"mix";7;"V1";0,039;"MQ";NA
"602";"B";"450";"./mix_s7.txt";"mix";7;"V1";0,042;"MQ";NA
"603";"C";"450";"./mix_s7.txt";"mix";7;"V1";0,04;"MQ";NA
"604";"D";"450";"./mix_s7.txt";"mix";7;"V1";0,054;"MQ";NA
"605";"E";"450";"./mix_s7.txt";"mix";7;"V1";0,04;"MQ";NA
"606";"F";"450";"./mix_s7.txt";"mix";7;"V1";0,039;"MQ";NA
"607";"A";"650";"./mix_s7.txt";"mix";7;"V1";0,034;"MQ";NA
